event_id,activity,timestamp,object_ids,attr__quantity,attr__unit,attr__value,attr__currency,attr__material,attr__movement_type,attr__billing_category
e185,Create Goods Movement (from Order),2020-08-16T23:48:55+00:00,0005002007;2300015000,0.0,ST,0.0,EUR,P-100, , 
e186,Create Goods Movement (from Order),2020-08-16T23:48:55+00:00,0005002007;4900005679,4.0,ST,2530.16,EUR,P-101,601, 
e187,Create Goods Movement (from Delivery),2020-08-16T23:48:55+00:00,0087000015;2300015000,0.0,ST,0.0,EUR,P-100, , 
e188,Create Goods Movement (from Delivery),2020-08-16T23:48:55+00:00,0087000015;4900005679,4.0,ST,2530.16,EUR,P-101,601, 
e189,Create Invoice (from Order),2020-08-16T23:49:05+00:00,0005002007;0090040476,0.0,ST,0.0,EUR, , ,L
e190,Create Invoice (from Order),2020-08-16T23:49:05+00:00,0005002007;0090040476,4.0,ST,10716.8,EUR, , ,L
e191,Create Invoice (from Delivery),2020-08-16T23:49:05+00:00,0087000015;0090040476,0.0,ST,0.0,EUR, , ,L
e192,Create Invoice (from Delivery),2020-08-16T23:49:05+00:00,0087000015;0090040476,4.0,ST,10716.8,EUR, , ,L
e193,Create Goods Movement (from Order),2020-08-16T23:52:44+00:00,0005002008;2300016000,0.0,ST,0.0,EUR,P-100, , 
e194,Create Goods Movement (from Order),2020-08-16T23:52:44+00:00,0005002008;4900005680,4.0,ST,2530.16,EUR,P-101,601, 
e195,Create Goods Movement (from Delivery),2020-08-16T23:52:44+00:00,0087000016;2300016000,0.0,ST,0.0,EUR,P-100, , 
e196,Create Goods Movement (from Delivery),2020-08-16T23:52:44+00:00,0087000016;4900005680,4.0,ST,2530.16,EUR,P-101,601, 
e197,Create Invoice (from Order),2020-08-16T23:52:56+00:00,0005002008;0090040477,0.0,ST,0.0,EUR, , ,L
e198,Create Invoice (from Order),2020-08-16T23:52:56+00:00,0005002008;0090040477,4.0,ST,10716.8,EUR, , ,L
e199,Create Invoice (from Delivery),2020-08-16T23:52:56+00:00,0087000016;0090040477,0.0,ST,0.0,EUR, , ,L
e200,Create Invoice (from Delivery),2020-08-16T23:52:56+00:00,0087000016;0090040477,4.0,ST,10716.8,EUR, , ,L
e211,Create Goods Movement (from Order),2020-08-16T23:57:25+00:00,0005002009;2300017000,0.0,ST,0.0,EUR,P-100, , 
e212,Create Goods Movement (from Order),2020-08-16T23:57:25+00:00,0005002009;4900005681,4.0,ST,2530.16,EUR,P-101,601, 
e213,Create Goods Movement (from Delivery),2020-08-16T23:57:25+00:00,0087000017;2300017000,0.0,ST,0.0,EUR,P-100, , 
e214,Create Goods Movement (from Delivery),2020-08-16T23:57:25+00:00,0087000017;4900005681,4.0,ST,2530.16,EUR,P-101,601, 
e215,Create Invoice (from Order),2020-08-16T23:57:36+00:00,0005002009;0090040478,0.0,ST,0.0,EUR, , ,L
e216,Create Invoice (from Order),2020-08-16T23:57:36+00:00,0005002009;0090040478,4.0,ST,10716.8,EUR, , ,L
e217,Create Invoice (from Delivery),2020-08-16T23:57:36+00:00,0087000017;0090040478,0.0,ST,0.0,EUR, , ,L
e218,Create Invoice (from Delivery),2020-08-16T23:57:36+00:00,0087000017;0090040478,4.0,ST,10716.8,EUR, , ,L
e219,Create Goods Movement (from Order),2020-08-17T00:01:32+00:00,0005002010;2300018000,0.0,ST,0.0,EUR,P-100, , 
e220,Create Goods Movement (from Order),2020-08-17T00:01:32+00:00,0005002010;4900005682,4.0,ST,2530.16,EUR,P-101,601, 
e221,Create Goods Movement (from Delivery),2020-08-17T00:01:32+00:00,0087000018;2300018000,0.0,ST,0.0,EUR,P-100, , 
e222,Create Goods Movement (from Delivery),2020-08-17T00:01:32+00:00,0087000018;4900005682,4.0,ST,2530.16,EUR,P-101,601, 
e223,Create Invoice (from Order),2020-08-17T00:01:45+00:00,0005002010;0090040479,0.0,ST,0.0,EUR, , ,L
e224,Create Invoice (from Order),2020-08-17T00:01:45+00:00,0005002010;0090040479,4.0,ST,10716.8,EUR, , ,L
e225,Create Invoice (from Delivery),2020-08-17T00:01:45+00:00,0087000018;0090040479,0.0,ST,0.0,EUR, , ,L
e226,Create Invoice (from Delivery),2020-08-17T00:01:45+00:00,0087000018;0090040479,4.0,ST,10716.8,EUR, , ,L
e3446,Create Goods Movement (from Order),2020-08-17T00:05:56+00:00,0005002011;2300019000,0.0,ST,0.0,EUR,P-100, , 
e3447,Create Goods Movement (from Order),2020-08-17T00:05:56+00:00,0005002011;4900005683,4.0,ST,2530.16,EUR,P-101,601, 
e3448,Create Goods Movement (from Delivery),2020-08-17T00:05:56+00:00,0087000019;2300019000,0.0,ST,0.0,EUR,P-100, , 
e3449,Create Goods Movement (from Delivery),2020-08-17T00:05:56+00:00,0087000019;4900005683,4.0,ST,2530.16,EUR,P-101,601, 
e741,Create Invoice (from Order),2020-08-17T00:06:08+00:00,0005002011;0090040480,0.0,ST,0.0,EUR, , ,L
e742,Create Invoice (from Order),2020-08-17T00:06:08+00:00,0005002011;0090040480,4.0,ST,10716.8,EUR, , ,L
e743,Create Invoice (from Delivery),2020-08-17T00:06:08+00:00,0087000019;0090040480,0.0,ST,0.0,EUR, , ,L
e744,Create Invoice (from Delivery),2020-08-17T00:06:08+00:00,0087000019;0090040480,4.0,ST,10716.8,EUR, , ,L
e1039,Create Goods Movement (from Order),2020-08-17T00:06:51+00:00,0005002012;2300020000,0.0,ST,0.0,EUR,P-100, , 
e1040,Create Goods Movement (from Order),2020-08-17T00:06:51+00:00,0005002012;4900005684,2.0,ST,1265.08,EUR,P-101,601, 
e1041,Create Goods Movement (from Delivery),2020-08-17T00:06:51+00:00,0087000020;2300020000,0.0,ST,0.0,EUR,P-100, , 
e1042,Create Goods Movement (from Delivery),2020-08-17T00:06:51+00:00,0087000020;4900005684,2.0,ST,1265.08,EUR,P-101,601, 
e745,Create Invoice (from Order),2020-08-17T00:07:03+00:00,0005002012;0090040481,0.0,ST,0.0,EUR, , ,L
e746,Create Invoice (from Order),2020-08-17T00:07:03+00:00,0005002012;0090040481,2.0,ST,5358.4,EUR, , ,L
e747,Create Invoice (from Delivery),2020-08-17T00:07:03+00:00,0087000020;0090040481,0.0,ST,0.0,EUR, , ,L
e748,Create Invoice (from Delivery),2020-08-17T00:07:03+00:00,0087000020;0090040481,2.0,ST,5358.4,EUR, , ,L
e3479,Create Goods Movement (from Order),2020-08-17T00:07:48+00:00,0005002013;2300021000,0.0,ST,0.0,EUR,P-100, , 
e3480,Create Goods Movement (from Order),2020-08-17T00:07:48+00:00,0005002013;4900005685,2.0,ST,1265.08,EUR,P-101,601, 
e3481,Create Goods Movement (from Delivery),2020-08-17T00:07:48+00:00,0087000021;2300021000,0.0,ST,0.0,EUR,P-100, , 
e3482,Create Goods Movement (from Delivery),2020-08-17T00:07:48+00:00,0087000021;4900005685,2.0,ST,1265.08,EUR,P-101,601, 
e1760,Create Invoice (from Order),2020-08-17T00:07:59+00:00,0005002013;0090040482,0.0,ST,0.0,EUR, , ,L
e1761,Create Invoice (from Order),2020-08-17T00:07:59+00:00,0005002013;0090040482,2.0,ST,5358.4,EUR, , ,L
e1762,Create Invoice (from Delivery),2020-08-17T00:07:59+00:00,0087000021;0090040482,0.0,ST,0.0,EUR, , ,L
e1763,Create Invoice (from Delivery),2020-08-17T00:07:59+00:00,0087000021;0090040482,2.0,ST,5358.4,EUR, , ,L
e947,Create Goods Movement (from Order),2020-08-17T00:08:39+00:00,0005002014;2300022000,0.0,ST,0.0,EUR,P-100, , 
e948,Create Goods Movement (from Order),2020-08-17T00:08:39+00:00,0005002014;4900005686,2.0,ST,1265.08,EUR,P-101,601, 
e949,Create Goods Movement (from Delivery),2020-08-17T00:08:39+00:00,0087000022;2300022000,0.0,ST,0.0,EUR,P-100, , 
e950,Create Goods Movement (from Delivery),2020-08-17T00:08:39+00:00,0087000022;4900005686,2.0,ST,1265.08,EUR,P-101,601, 
e1764,Create Invoice (from Order),2020-08-17T00:08:50+00:00,0005002014;0090040483,0.0,ST,0.0,EUR, , ,L
e1765,Create Invoice (from Order),2020-08-17T00:08:50+00:00,0005002014;0090040483,2.0,ST,5358.4,EUR, , ,L
e1766,Create Invoice (from Delivery),2020-08-17T00:08:50+00:00,0087000022;0090040483,0.0,ST,0.0,EUR, , ,L
e1767,Create Invoice (from Delivery),2020-08-17T00:08:50+00:00,0087000022;0090040483,2.0,ST,5358.4,EUR, , ,L
e3423,Create Goods Movement (from Order),2020-08-17T00:09:33+00:00,0005002015;2300023000,0.0,ST,0.0,EUR,P-100, , 
e3424,Create Goods Movement (from Order),2020-08-17T00:09:33+00:00,0005002015;4900005687,2.0,ST,1265.08,EUR,P-101,601, 
e3425,Create Goods Movement (from Delivery),2020-08-17T00:09:33+00:00,0087000023;2300023000,0.0,ST,0.0,EUR,P-100, , 
e3426,Create Goods Movement (from Delivery),2020-08-17T00:09:33+00:00,0087000023;4900005687,2.0,ST,1265.08,EUR,P-101,601, 
e1768,Create Invoice (from Order),2020-08-17T00:09:44+00:00,0005002015;0090040484,0.0,ST,0.0,EUR, , ,L
e1769,Create Invoice (from Order),2020-08-17T00:09:44+00:00,0005002015;0090040484,2.0,ST,5358.4,EUR, , ,L
e1770,Create Invoice (from Delivery),2020-08-17T00:09:44+00:00,0087000023;0090040484,0.0,ST,0.0,EUR, , ,L
e1771,Create Invoice (from Delivery),2020-08-17T00:09:44+00:00,0087000023;0090040484,2.0,ST,5358.4,EUR, , ,L
e3483,Create Goods Movement (from Order),2020-08-17T00:10:27+00:00,0005002016;2300024000,0.0,ST,0.0,EUR,P-100, , 
e3484,Create Goods Movement (from Order),2020-08-17T00:10:27+00:00,0005002016;4900005688,2.0,ST,1265.08,EUR,P-101,601, 
e3485,Create Goods Movement (from Delivery),2020-08-17T00:10:27+00:00,0087000024;2300024000,0.0,ST,0.0,EUR,P-100, , 
e3486,Create Goods Movement (from Delivery),2020-08-17T00:10:27+00:00,0087000024;4900005688,2.0,ST,1265.08,EUR,P-101,601, 
e1772,Create Invoice (from Order),2020-08-17T00:10:37+00:00,0005002016;0090040485,0.0,ST,0.0,EUR, , ,L
e1773,Create Invoice (from Order),2020-08-17T00:10:37+00:00,0005002016;0090040485,2.0,ST,5358.4,EUR, , ,L
e1774,Create Invoice (from Delivery),2020-08-17T00:10:37+00:00,0087000024;0090040485,0.0,ST,0.0,EUR, , ,L
e1775,Create Invoice (from Delivery),2020-08-17T00:10:37+00:00,0087000024;0090040485,2.0,ST,5358.4,EUR, , ,L
e951,Create Goods Movement (from Order),2020-08-17T00:11:20+00:00,0005002017;2300025000,0.0,ST,0.0,EUR,P-100, , 
e952,Create Goods Movement (from Order),2020-08-17T00:11:20+00:00,0005002017;4900005689,2.0,ST,1265.08,EUR,P-101,601, 
e953,Create Goods Movement (from Delivery),2020-08-17T00:11:20+00:00,0087000025;2300025000,0.0,ST,0.0,EUR,P-100, , 
e954,Create Goods Movement (from Delivery),2020-08-17T00:11:20+00:00,0087000025;4900005689,2.0,ST,1265.08,EUR,P-101,601, 
e1776,Create Invoice (from Order),2020-08-17T00:11:31+00:00,0005002017;0090040486,0.0,ST,0.0,EUR, , ,L
e1777,Create Invoice (from Order),2020-08-17T00:11:31+00:00,0005002017;0090040486,2.0,ST,5358.4,EUR, , ,L
e1778,Create Invoice (from Delivery),2020-08-17T00:11:31+00:00,0087000025;0090040486,0.0,ST,0.0,EUR, , ,L
e1779,Create Invoice (from Delivery),2020-08-17T00:11:31+00:00,0087000025;0090040486,2.0,ST,5358.4,EUR, , ,L
e3487,Create Goods Movement (from Order),2020-08-17T00:12:17+00:00,0005002018;2300026000,0.0,ST,0.0,EUR,P-100, , 
e3488,Create Goods Movement (from Order),2020-08-17T00:12:17+00:00,0005002018;4900005690,2.0,ST,1265.08,EUR,P-101,601, 
e3489,Create Goods Movement (from Delivery),2020-08-17T00:12:17+00:00,0087000026;2300026000,0.0,ST,0.0,EUR,P-100, , 
e3490,Create Goods Movement (from Delivery),2020-08-17T00:12:17+00:00,0087000026;4900005690,2.0,ST,1265.08,EUR,P-101,601, 
e749,Create Invoice (from Order),2020-08-17T00:12:27+00:00,0005002018;0090040487,0.0,ST,0.0,EUR, , ,L
e750,Create Invoice (from Order),2020-08-17T00:12:27+00:00,0005002018;0090040487,2.0,ST,5358.4,EUR, , ,L
e751,Create Invoice (from Delivery),2020-08-17T00:12:27+00:00,0087000026;0090040487,0.0,ST,0.0,EUR, , ,L
e752,Create Invoice (from Delivery),2020-08-17T00:12:27+00:00,0087000026;0090040487,2.0,ST,5358.4,EUR, , ,L
e1108,Create Goods Movement (from Order),2020-08-17T00:13:11+00:00,0005002019;2300027000,0.0,ST,0.0,EUR,P-100, , 
e1109,Create Goods Movement (from Order),2020-08-17T00:13:11+00:00,0005002019;4900005691,2.0,ST,1265.08,EUR,P-101,601, 
e1110,Create Goods Movement (from Delivery),2020-08-17T00:13:11+00:00,0087000027;2300027000,0.0,ST,0.0,EUR,P-100, , 
e1111,Create Goods Movement (from Delivery),2020-08-17T00:13:11+00:00,0087000027;4900005691,2.0,ST,1265.08,EUR,P-101,601, 
e3306,Create Invoice (from Order),2020-08-17T00:13:23+00:00,0005002019;0090040488,0.0,ST,0.0,EUR, , ,L
e3307,Create Invoice (from Order),2020-08-17T00:13:23+00:00,0005002019;0090040488,2.0,ST,5358.4,EUR, , ,L
e3308,Create Invoice (from Delivery),2020-08-17T00:13:23+00:00,0087000027;0090040488,0.0,ST,0.0,EUR, , ,L
e3309,Create Invoice (from Delivery),2020-08-17T00:13:23+00:00,0087000027;0090040488,2.0,ST,5358.4,EUR, , ,L
e1070,Create Goods Movement (from Order),2020-08-17T00:14:10+00:00,0005002020;2300028000,0.0,ST,0.0,EUR,P-100, , 
e1071,Create Goods Movement (from Order),2020-08-17T00:14:10+00:00,0005002020;4900005692,2.0,ST,1265.08,EUR,P-101,601, 
e1072,Create Goods Movement (from Delivery),2020-08-17T00:14:10+00:00,0087000028;2300028000,0.0,ST,0.0,EUR,P-100, , 
e1073,Create Goods Movement (from Delivery),2020-08-17T00:14:10+00:00,0087000028;4900005692,2.0,ST,1265.08,EUR,P-101,601, 
e3310,Create Invoice (from Order),2020-08-17T00:14:21+00:00,0005002020;0090040489,0.0,ST,0.0,EUR, , ,L
e3311,Create Invoice (from Order),2020-08-17T00:14:21+00:00,0005002020;0090040489,2.0,ST,5358.4,EUR, , ,L
e3312,Create Invoice (from Delivery),2020-08-17T00:14:21+00:00,0087000028;0090040489,0.0,ST,0.0,EUR, , ,L
e3313,Create Invoice (from Delivery),2020-08-17T00:14:21+00:00,0087000028;0090040489,2.0,ST,5358.4,EUR, , ,L
e1440,Create Goods Movement (from Order),2020-08-17T00:15:04+00:00,0005002021;2300029000,0.0,ST,0.0,EUR,P-100, , 
e1441,Create Goods Movement (from Order),2020-08-17T00:15:04+00:00,0005002021;4900005693,2.0,ST,1265.08,EUR,P-101,601, 
e1442,Create Goods Movement (from Delivery),2020-08-17T00:15:04+00:00,0087000029;2300029000,0.0,ST,0.0,EUR,P-100, , 
e1443,Create Goods Movement (from Delivery),2020-08-17T00:15:04+00:00,0087000029;4900005693,2.0,ST,1265.08,EUR,P-101,601, 
e3314,Create Invoice (from Order),2020-08-17T00:15:17+00:00,0005002021;0090040490,0.0,ST,0.0,EUR, , ,L
e3315,Create Invoice (from Order),2020-08-17T00:15:17+00:00,0005002021;0090040490,2.0,ST,5358.4,EUR, , ,L
e3316,Create Invoice (from Delivery),2020-08-17T00:15:17+00:00,0087000029;0090040490,0.0,ST,0.0,EUR, , ,L
e3317,Create Invoice (from Delivery),2020-08-17T00:15:17+00:00,0087000029;0090040490,2.0,ST,5358.4,EUR, , ,L
e1444,Create Goods Movement (from Order),2020-08-17T00:58:29+00:00,0005002023;2300031000,0.0,ST,0.0,EUR,P-100, , 
e1445,Create Goods Movement (from Order),2020-08-17T00:58:29+00:00,0005002023;4900005694,4.0,ST,2530.16,EUR,P-101,601, 
e1446,Create Goods Movement (from Delivery),2020-08-17T00:58:29+00:00,0087000031;2300031000,0.0,ST,0.0,EUR,P-100, , 
e1447,Create Goods Movement (from Delivery),2020-08-17T00:58:29+00:00,0087000031;4900005694,4.0,ST,2530.16,EUR,P-101,601, 
e3378,Create Invoice (from Order),2020-08-17T00:58:44+00:00,0005002023;0090040491,0.0,ST,0.0,EUR, , ,L
e3379,Create Invoice (from Order),2020-08-17T00:58:44+00:00,0005002023;0090040491,4.0,ST,10716.8,EUR, , ,L
e3380,Create Invoice (from Delivery),2020-08-17T00:58:44+00:00,0087000031;0090040491,0.0,ST,0.0,EUR, , ,L
e3381,Create Invoice (from Delivery),2020-08-17T00:58:44+00:00,0087000031;0090040491,4.0,ST,10716.8,EUR, , ,L
e1074,Create Goods Movement (from Order),2020-08-17T01:02:41+00:00,0005002024;2300032000,0.0,ST,0.0,EUR,P-100, , 
e1075,Create Goods Movement (from Order),2020-08-17T01:02:41+00:00,0005002024;4900005695,4.0,ST,2530.16,EUR,P-101,601, 
e1076,Create Goods Movement (from Delivery),2020-08-17T01:02:41+00:00,0087000032;2300032000,0.0,ST,0.0,EUR,P-100, , 
e1077,Create Goods Movement (from Delivery),2020-08-17T01:02:41+00:00,0087000032;4900005695,4.0,ST,2530.16,EUR,P-101,601, 
e3382,Create Invoice (from Order),2020-08-17T01:02:50+00:00,0005002024;0090040492,0.0,ST,0.0,EUR, , ,L
e3383,Create Invoice (from Order),2020-08-17T01:02:50+00:00,0005002024;0090040492,4.0,ST,10716.8,EUR, , ,L
e3384,Create Invoice (from Delivery),2020-08-17T01:02:50+00:00,0087000032;0090040492,0.0,ST,0.0,EUR, , ,L
e3385,Create Invoice (from Delivery),2020-08-17T01:02:50+00:00,0087000032;0090040492,4.0,ST,10716.8,EUR, , ,L
e870,Create Goods Movement (from Order),2020-08-17T01:06:19+00:00,0005002025;2300033000,0.0,ST,0.0,EUR,P-100, , 
e871,Create Goods Movement (from Order),2020-08-17T01:06:19+00:00,0005002025;4900005696,4.0,ST,2530.16,EUR,P-101,601, 
e872,Create Goods Movement (from Delivery),2020-08-17T01:06:19+00:00,0087000033;2300033000,0.0,ST,0.0,EUR,P-100, , 
e873,Create Goods Movement (from Delivery),2020-08-17T01:06:19+00:00,0087000033;4900005696,4.0,ST,2530.16,EUR,P-101,601, 
e3386,Create Invoice (from Order),2020-08-17T01:06:30+00:00,0005002025;0090040493,0.0,ST,0.0,EUR, , ,L
e3387,Create Invoice (from Order),2020-08-17T01:06:30+00:00,0005002025;0090040493,4.0,ST,10716.8,EUR, , ,L
e3388,Create Invoice (from Delivery),2020-08-17T01:06:30+00:00,0087000033;0090040493,0.0,ST,0.0,EUR, , ,L
e3389,Create Invoice (from Delivery),2020-08-17T01:06:30+00:00,0087000033;0090040493,4.0,ST,10716.8,EUR, , ,L
e557,Create Goods Movement (from Order),2020-08-17T01:10:38+00:00,0005002026;2300034000,0.0,ST,0.0,EUR,P-100, , 
e558,Create Goods Movement (from Order),2020-08-17T01:10:38+00:00,0005002026;4900005697,4.0,ST,2530.16,EUR,P-101,601, 
e559,Create Goods Movement (from Delivery),2020-08-17T01:10:38+00:00,0087000034;2300034000,0.0,ST,0.0,EUR,P-100, , 
e560,Create Goods Movement (from Delivery),2020-08-17T01:10:38+00:00,0087000034;4900005697,4.0,ST,2530.16,EUR,P-101,601, 
e3491,Create Invoice (from Order),2020-08-17T01:10:48+00:00,0005002026;0090040494,0.0,ST,0.0,EUR, , ,L
e3492,Create Invoice (from Order),2020-08-17T01:10:48+00:00,0005002026;0090040494,4.0,ST,10716.8,EUR, , ,L
e3493,Create Invoice (from Delivery),2020-08-17T01:10:48+00:00,0087000034;0090040494,0.0,ST,0.0,EUR, , ,L
e3494,Create Invoice (from Delivery),2020-08-17T01:10:48+00:00,0087000034;0090040494,4.0,ST,10716.8,EUR, , ,L
e1112,Create Goods Movement (from Order),2020-08-17T01:14:43+00:00,0005002027;2300035000,0.0,ST,0.0,EUR,P-100, , 
e1113,Create Goods Movement (from Order),2020-08-17T01:14:43+00:00,0005002027;4900005698,4.0,ST,2530.16,EUR,P-101,601, 
e1114,Create Goods Movement (from Delivery),2020-08-17T01:14:43+00:00,0087000035;2300035000,0.0,ST,0.0,EUR,P-100, , 
e1115,Create Goods Movement (from Delivery),2020-08-17T01:14:43+00:00,0087000035;4900005698,4.0,ST,2530.16,EUR,P-101,601, 
e1525,Create Invoice (from Order),2020-08-17T01:14:54+00:00,0005002027;0090040495,0.0,ST,0.0,EUR, , ,L
e1526,Create Invoice (from Order),2020-08-17T01:14:54+00:00,0005002027;0090040495,4.0,ST,10716.8,EUR, , ,L
e1527,Create Invoice (from Delivery),2020-08-17T01:14:54+00:00,0087000035;0090040495,0.0,ST,0.0,EUR, , ,L
e1528,Create Invoice (from Delivery),2020-08-17T01:14:54+00:00,0087000035;0090040495,4.0,ST,10716.8,EUR, , ,L
e1078,Create Goods Movement (from Order),2020-08-17T01:18:42+00:00,0005002028;2300036000,0.0,ST,0.0,EUR,P-100, , 
e1079,Create Goods Movement (from Order),2020-08-17T01:18:42+00:00,0005002028;4900005699,4.0,ST,2530.16,EUR,P-101,601, 
e1080,Create Goods Movement (from Delivery),2020-08-17T01:18:42+00:00,0087000036;2300036000,0.0,ST,0.0,EUR,P-100, , 
e1081,Create Goods Movement (from Delivery),2020-08-17T01:18:42+00:00,0087000036;4900005699,4.0,ST,2530.16,EUR,P-101,601, 
e1141,Create Invoice (from Order),2020-08-17T01:18:51+00:00,0005002028;0090040496,0.0,ST,0.0,EUR, , ,L
e1142,Create Invoice (from Order),2020-08-17T01:18:51+00:00,0005002028;0090040496,4.0,ST,10716.8,EUR, , ,L
e1143,Create Invoice (from Delivery),2020-08-17T01:18:51+00:00,0087000036;0090040496,0.0,ST,0.0,EUR, , ,L
e1144,Create Invoice (from Delivery),2020-08-17T01:18:51+00:00,0087000036;0090040496,4.0,ST,10716.8,EUR, , ,L
e1082,Create Goods Movement (from Order),2020-08-17T01:22:40+00:00,0005002029;2300037000,0.0,ST,0.0,EUR,P-100, , 
e1083,Create Goods Movement (from Order),2020-08-17T01:22:40+00:00,0005002029;4900005700,4.0,ST,2530.16,EUR,P-101,601, 
e1084,Create Goods Movement (from Delivery),2020-08-17T01:22:40+00:00,0087000037;2300037000,0.0,ST,0.0,EUR,P-100, , 
e1085,Create Goods Movement (from Delivery),2020-08-17T01:22:40+00:00,0087000037;4900005700,4.0,ST,2530.16,EUR,P-101,601, 
e1529,Create Invoice (from Order),2020-08-17T01:22:50+00:00,0005002029;0090040497,0.0,ST,0.0,EUR, , ,L
e1530,Create Invoice (from Order),2020-08-17T01:22:50+00:00,0005002029;0090040497,4.0,ST,10716.8,EUR, , ,L
e1531,Create Invoice (from Delivery),2020-08-17T01:22:50+00:00,0087000037;0090040497,0.0,ST,0.0,EUR, , ,L
e1532,Create Invoice (from Delivery),2020-08-17T01:22:50+00:00,0087000037;0090040497,4.0,ST,10716.8,EUR, , ,L
e561,Create Goods Movement (from Order),2020-08-17T01:26:28+00:00,0005002030;2300038000,0.0,ST,0.0,EUR,P-100, , 
e562,Create Goods Movement (from Order),2020-08-17T01:26:28+00:00,0005002030;4900005701,4.0,ST,2530.16,EUR,P-101,601, 
e563,Create Goods Movement (from Delivery),2020-08-17T01:26:28+00:00,0087000038;2300038000,0.0,ST,0.0,EUR,P-100, , 
e564,Create Goods Movement (from Delivery),2020-08-17T01:26:28+00:00,0087000038;4900005701,4.0,ST,2530.16,EUR,P-101,601, 
e1533,Create Invoice (from Order),2020-08-17T01:26:38+00:00,0005002030;0090040498,0.0,ST,0.0,EUR, , ,L
e1534,Create Invoice (from Order),2020-08-17T01:26:38+00:00,0005002030;0090040498,4.0,ST,10716.8,EUR, , ,L
e1535,Create Invoice (from Delivery),2020-08-17T01:26:38+00:00,0087000038;0090040498,0.0,ST,0.0,EUR, , ,L
e1536,Create Invoice (from Delivery),2020-08-17T01:26:38+00:00,0087000038;0090040498,4.0,ST,10716.8,EUR, , ,L
e3427,Create Goods Movement (from Order),2020-08-17T01:31:06+00:00,0005002031;2300039000,0.0,ST,0.0,EUR,P-100, , 
e3428,Create Goods Movement (from Order),2020-08-17T01:31:06+00:00,0005002031;4900005702,4.0,ST,2530.16,EUR,P-101,601, 
e3429,Create Goods Movement (from Delivery),2020-08-17T01:31:06+00:00,0087000039;2300039000,0.0,ST,0.0,EUR,P-100, , 
e3430,Create Goods Movement (from Delivery),2020-08-17T01:31:06+00:00,0087000039;4900005702,4.0,ST,2530.16,EUR,P-101,601, 
e1537,Create Invoice (from Order),2020-08-17T01:35:58+00:00,0005002031;0090040499,0.0,ST,0.0,EUR, , ,L
