event_id,object_id,qualifier
e964,3048999005,subsequent document
e965,3048999006,subsequent document
e965,0000019222,preceding document
e966,0000019222,preceding document
e966,3048999007,subsequent document
e967,0080018999,preceding document
e967,4900005821,subsequent document
e968,0080018999,preceding document
e968,4900005821,subsequent document
e969,3048999000,subsequent document
e969,0080018999,preceding document
e970,3048999001,subsequent document
e970,0080018999,preceding document
e971,0080018999,preceding document
e971,3048999002,subsequent document
e972,0080018999,preceding document
e972,3048999003,subsequent document
e973,3048999004,subsequent document
e973,0080018999,preceding document
e974,0080018999,preceding document
e974,3048999005,subsequent document
e975,3048999006,subsequent document
e975,0080018999,preceding document
e976,0080018999,preceding document
e976,3048999007,subsequent document
e977,0090040516,subsequent document
e977,0000019222,preceding document
e1051,0090040516,subsequent document
e1051,0000019222,preceding document
e1052,0090040516,subsequent document
e1052,0000019222,preceding document
e1053,0090040516,subsequent document
e1053,0000019222,preceding document
e1054,0090040516,subsequent document
e1054,0000019222,preceding document
e1055,0090040516,subsequent document
e1055,0000019222,preceding document
e1056,0090040516,subsequent document
e1056,0000019222,preceding document
e1057,0090040516,subsequent document
e1057,0000019222,preceding document
e1058,0090040516,subsequent document
e1058,0000019222,preceding document
e1059,0090040516,subsequent document
e1059,0000019222,preceding document
e1060,0090040516,subsequent document
e1060,0080018999,preceding document
e1061,0090040516,subsequent document
e1061,0080018999,preceding document
e1062,0090040516,subsequent document
e1062,0080018999,preceding document
e1063,0090040516,subsequent document
e1063,0080018999,preceding document
e1064,0090040516,subsequent document
e1064,0080018999,preceding document
e1065,0090040516,subsequent document
e1065,0080018999,preceding document
e1066,0090040516,subsequent document
e1066,0080018999,preceding document
e1067,0090040516,subsequent document
e1067,0080018999,preceding document
e1068,0090040516,subsequent document
e1068,0080018999,preceding document
e1069,0090040516,subsequent document
e1069,0080018999,preceding document
e3559,0080019003,preceding document
e3559,3209003000,subsequent document
e535,0080019011,preceding document
e535,3429011000,subsequent document
e536,0080019011,preceding document
e536,4900005872,subsequent document
e537,0000019230,preceding document
e537,4900005873,subsequent document
e538,0080019012,preceding document
e538,4900005873,subsequent document
e539,0005004203,subsequent document
e539,0005001000,preceding document
e1342,0005004203,preceding document
e1342,4900005875,subsequent document
e1343,0005004203,preceding document
e1343,4900005875,subsequent document
e1344,0087000340,preceding document
e1344,4900005875,subsequent document
e1345,0087000340,preceding document
e1345,4900005875,subsequent document
e540,0005004203,preceding document
e540,0090040517,subsequent document
e541,0005004203,preceding document
e541,0090040517,subsequent document
e542,0087000340,preceding document
e542,0090040517,subsequent document
e543,0087000340,preceding document
e543,0090040517,subsequent document
e3530,0005004204,subsequent document
e3530,0005001002,preceding document
e3431,0005004204,preceding document
e3431,4900005876,subsequent document
e3432,0005004204,preceding document
e3432,4900005876,subsequent document
e3433,4900005876,subsequent document
e3433,0087000341,preceding document
e3434,4900005876,subsequent document
e3434,0087000341,preceding document
e245,0000019241,preceding document
e245,4900005877,subsequent document
e246,0080019013,preceding document
e246,4900005877,subsequent document
e544,0005004204,preceding document
e544,0090040518,subsequent document
e545,0005004204,preceding document
e545,0090040518,subsequent document
e546,0087000341,preceding document
e546,0090040518,subsequent document
e547,0087000341,preceding document
e547,0090040518,subsequent document
e548,0005001004,preceding document
e548,0005004205,subsequent document
e1240,0005004205,preceding document
e1240,4900005878,subsequent document
e1241,0005004205,preceding document
e1241,4900005878,subsequent document
e1242,4900005878,subsequent document
e1242,0087000342,preceding document
e1243,4900005878,subsequent document
e1243,0087000342,preceding document
e549,0005004205,preceding document
e549,0090040519,subsequent document
e550,0005004205,preceding document
e550,0090040519,subsequent document
e551,0090040519,subsequent document
e551,0087000342,preceding document
e552,0090040519,subsequent document
e552,0087000342,preceding document
e3435,0000019243,preceding document
e3435,4900005881,subsequent document
e3436,0080019014,preceding document
e3436,4900005881,subsequent document
e3437,0090040520,subsequent document
e3437,0000019243,preceding document
e3438,0090040520,subsequent document
e3438,0080019014,preceding document
e3439,4900005882,subsequent document
e3439,0000019244,preceding document
e3440,4900005882,subsequent document
e3440,0080019015,preceding document
e3441,0090040521,subsequent document
e3441,0000019244,preceding document
e3442,0080019015,preceding document
e3442,0090040521,subsequent document
e1666,0005004208,subsequent document
e1666,0005001006,preceding document
e1667,0005001008,preceding document
e1667,0005004211,subsequent document
e1668,0005004213,subsequent document
e1668,0005001010,preceding document
e1669,0005004215,subsequent document
e1669,0005001012,preceding document
e1670,0005004216,subsequent document
e1670,0005001013,preceding document
e553,0005004218,subsequent document
e553,0005001014,preceding document
e1094,0005004222,subsequent document
e1094,0005001016,preceding document
e1095,0005004223,subsequent document
e1095,0005001017,preceding document
e1096,0005004225,subsequent document
e1096,0005001019,preceding document
e554,0005001021,preceding document
e554,0005004230,subsequent document
e1097,0005004231,subsequent document
e1097,0005001022,preceding document
e1098,0005004233,subsequent document
e1098,0005001023,preceding document
e1099,0005001024,preceding document
e1099,0005004234,subsequent document
e1100,0005001026,preceding document
e1100,0005004237,subsequent document
e1101,0005004239,subsequent document
e1101,0005001028,preceding document
e1102,0005004244,subsequent document
e1102,0005001030,preceding document
e1103,0005001031,preceding document
e1103,0005004245,subsequent document
e1104,0005004250,subsequent document
e1104,0005001032,preceding document
e1105,0005004256,subsequent document
e1105,0005001034,preceding document
e1106,0005001035,preceding document
e1106,0005004257,subsequent document
e1107,0005004265,subsequent document
e1107,0005001040,preceding document
e555,0005004271,subsequent document
e555,0005001044,preceding document
e272,0005004279,subsequent document
e272,0005001049,preceding document
e273,0005001051,preceding document
e273,0005004284,subsequent document
e274,0005001052,preceding document
e274,0005004285,subsequent document
e275,0005001054,preceding document
e275,0005004287,subsequent document
e276,0005004294,subsequent document
e276,0005001056,preceding document
e556,0005001062,preceding document
e556,0005004304,subsequent document
e3356,4900005884,subsequent document
e3356,0005004225,preceding document
e3357,4900005884,subsequent document
e3357,0087000368,preceding document
e615,0090040522,subsequent document
e615,0005004225,preceding document
e616,0090040522,subsequent document
e616,0087000368,preceding document
e3654,4900005885,subsequent document
e3654,0005004290,preceding document
e3655,4900005885,subsequent document
e3655,0087000433,preceding document
e3656,4900005886,subsequent document
e3656,0005004231,preceding document
e3657,0087000374,preceding document
e3657,4900005886,subsequent document
e3227,0005004231,preceding document
e3227,0090040523,subsequent document
e3228,0087000374,preceding document
e3228,0090040523,subsequent document
e3229,0090040524,subsequent document
e3229,0005004290,preceding document
e3230,0090040524,subsequent document
e3230,0087000433,preceding document
e3443,0005004223,preceding document
e3443,4900005887,subsequent document
e3444,0087000366,preceding document
e3444,4900005887,subsequent document
e3231,0005004223,preceding document
e3231,0090040525,subsequent document
e3232,0087000366,preceding document
e3232,0090040525,subsequent document
e3658,0005004291,preceding document
e3658,4900005888,subsequent document
e3659,0087000434,preceding document
e3659,4900005888,subsequent document
e3233,0090040526,subsequent document
e3233,0005004291,preceding document
e3234,0090040526,subsequent document
e3234,0087000434,preceding document
e3358,4900005889,subsequent document
e3358,0005004300,preceding document
e3359,4900005889,subsequent document
e3359,0087000443,preceding document
e3235,0090040527,subsequent document
